event_a,event_b,shared_scenarios_count,shared_scenarios,jaccard_similarity,total_scenarios_a,total_scenarios_b
SCExpChangedPacket,SCPlaySoundPacket,1,quest_accept_and_turnin,0.3333,3,1
SCExpChangedPacket,SCPlotEndedPacket,1,quest_accept_and_turnin,0.3333,3,1
SCExpChangedPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,0.3333,3,1
SCExpChangedPacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.25,3,2
SCExpChangedPacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.2,3,3
SCExpChangedPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.25,3,2
SCExpChangedPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.25,3,2
SCExpChangedPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.2,3,3
SCExpChangedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.25,3,2
SCExpChangedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.25,3,2
SCExpChangedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.1667,3,4
SCExpChangedPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.2,3,3
SCExpChangedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.3333,3,1
SCExpChangedPacket,resource:money_changed,1,quest_accept_and_turnin,0.1667,3,4
SCExpChangedPacket,skill:instant_cast,1,quest_accept_and_turnin,0.125,3,6
SCICSCashPointPacket,SCMateSpawnedPacket,1,quest_accept_and_turnin,0.25,2,3
SCICSCashPointPacket,SCMateStatePacket,1,quest_accept_and_turnin,0.25,2,3
SCICSCashPointPacket,SCNpcChatMessagePacket,1,quest_accept_and_turnin,0.5,2,1
SCICSCashPointPacket,SCNpcInteractionSkillListPacket,1,quest_accept_and_turnin,0.1429,2,6
SCICSCashPointPacket,SCPlaySoundPacket,1,quest_accept_and_turnin,0.5,2,1
SCICSCashPointPacket,SCPlotEndedPacket,1,quest_accept_and_turnin,0.5,2,1
SCICSCashPointPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,0.5,2,1
SCICSCashPointPacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCICSCashPointPacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.25,2,3
SCICSCashPointPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCICSCashPointPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCICSCashPointPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.25,2,3
SCICSCashPointPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCICSCashPointPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCICSCashPointPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.2,2,4
SCICSCashPointPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.25,2,3
SCICSCashPointPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.5,2,1
SCICSCashPointPacket,resource:money_changed,1,quest_accept_and_turnin,0.2,2,4
SCICSCashPointPacket,skill:instant_cast,1,quest_accept_and_turnin,0.1429,2,6
SCItemTaskSuccessPacket,SCNpcChatMessagePacket,1,quest_accept_and_turnin,0.1,10,1
SCItemTaskSuccessPacket,SCPlaySoundPacket,1,quest_accept_and_turnin,0.1,10,1
SCItemTaskSuccessPacket,SCPlotEndedPacket,1,quest_accept_and_turnin,0.1,10,1
SCItemTaskSuccessPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,0.1,10,1
SCItemTaskSuccessPacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.0909,10,2
SCItemTaskSuccessPacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.0833,10,3
SCItemTaskSuccessPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.0909,10,2
SCItemTaskSuccessPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.0833,10,3
SCItemTaskSuccessPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.0909,10,2
SCItemTaskSuccessPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.0909,10,2
SCItemTaskSuccessPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.1,10,1
SCMateSpawnedPacket,SCNpcChatMessagePacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateSpawnedPacket,SCNpcInteractionSkillListPacket,1,quest_accept_and_turnin,0.125,3,6
SCMateSpawnedPacket,SCPlaySoundPacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateSpawnedPacket,SCPlotEndedPacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateSpawnedPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateSpawnedPacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateSpawnedPacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.2,3,3
SCMateSpawnedPacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.1667,3,4
SCMateSpawnedPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateSpawnedPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.2,3,3
SCMateSpawnedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateSpawnedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateSpawnedPacket,movement:movement_update,1,quest_accept_and_turnin,0.1429,3,5
SCMateSpawnedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.3333,3,1
SCMateSpawnedPacket,resource:money_changed,1,quest_accept_and_turnin,0.1667,3,4
SCMateStatePacket,SCNpcChatMessagePacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateStatePacket,SCNpcInteractionSkillListPacket,1,quest_accept_and_turnin,0.125,3,6
SCMateStatePacket,SCPlaySoundPacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateStatePacket,SCPlotEndedPacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateStatePacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,0.3333,3,1
SCMateStatePacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateStatePacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.2,3,3
SCMateStatePacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.1667,3,4
SCMateStatePacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateStatePacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.2,3,3
SCMateStatePacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateStatePacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.25,3,2
SCMateStatePacket,movement:movement_update,1,quest_accept_and_turnin,0.1429,3,5
SCMateStatePacket,refusal:skill_refused,1,quest_accept_and_turnin,0.3333,3,1
SCMateStatePacket,resource:money_changed,1,quest_accept_and_turnin,0.1667,3,4
SCNpcChatMessagePacket,SCNpcInteractionSkillListPacket,1,quest_accept_and_turnin,0.1667,1,6
SCNpcChatMessagePacket,SCOneUnitMovementPacket,1,quest_accept_and_turnin,0.0714,1,14
SCNpcChatMessagePacket,SCPlaySoundPacket,1,quest_accept_and_turnin,1.0,1,1
SCNpcChatMessagePacket,SCPlotEndedPacket,1,quest_accept_and_turnin,1.0,1,1
SCNpcChatMessagePacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,1.0,1,1
SCNpcChatMessagePacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.5,1,2
SCNpcChatMessagePacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCNpcChatMessagePacket,SCSkillEndedPacket,1,quest_accept_and_turnin,0.1,1,10
SCNpcChatMessagePacket,SCSkillFiredPacket,1,quest_accept_and_turnin,0.1,1,10
SCNpcChatMessagePacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.25,1,4
SCNpcChatMessagePacket,SCTargetChangedPacket,1,quest_accept_and_turnin,0.0833,1,12
SCNpcChatMessagePacket,SCTimeOfDayPacket,1,quest_accept_and_turnin,0.0769,1,13
SCNpcChatMessagePacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCNpcChatMessagePacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.5,1,2
SCNpcChatMessagePacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.3333,1,3
SCNpcChatMessagePacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCNpcChatMessagePacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.5,1,2
SCNpcChatMessagePacket,SCUnitModelPostureChangedPacket,1,quest_accept_and_turnin,0.0714,1,14
SCNpcChatMessagePacket,SCUnitPointsPacket,1,quest_accept_and_turnin,0.1,1,10
SCNpcChatMessagePacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.25,1,4
SCNpcChatMessagePacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCNpcChatMessagePacket,lifecycle:trace_started,1,quest_accept_and_turnin,0.0714,1,14
SCNpcChatMessagePacket,lifecycle:trace_stopped,1,quest_accept_and_turnin,0.0769,1,13
SCNpcChatMessagePacket,movement:move_begin,1,quest_accept_and_turnin,0.1111,1,9
SCNpcChatMessagePacket,movement:move_stop,1,quest_accept_and_turnin,0.1111,1,9
SCNpcChatMessagePacket,movement:movement_update,1,quest_accept_and_turnin,0.2,1,5
SCNpcChatMessagePacket,packet:packet_in,1,quest_accept_and_turnin,0.0714,1,14
SCNpcChatMessagePacket,packet:packet_out,1,quest_accept_and_turnin,0.0714,1,14
SCNpcChatMessagePacket,refusal:skill_refused,1,quest_accept_and_turnin,1.0,1,1
SCNpcChatMessagePacket,resource:money_changed,1,quest_accept_and_turnin,0.25,1,4
SCNpcChatMessagePacket,skill:instant_cast,1,quest_accept_and_turnin,0.1667,1,6
SCNpcChatMessagePacket,skill:skill_requested,1,quest_accept_and_turnin,0.1111,1,9
SCNpcInteractionSkillListPacket,SCPlaySoundPacket,1,quest_accept_and_turnin,0.1667,6,1
SCNpcInteractionSkillListPacket,SCPlotEndedPacket,1,quest_accept_and_turnin,0.1667,6,1
SCNpcInteractionSkillListPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,0.1667,6,1
SCNpcInteractionSkillListPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.1429,6,2
SCNpcInteractionSkillListPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.1429,6,2
SCNpcInteractionSkillListPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.1429,6,2
SCNpcInteractionSkillListPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.1111,6,4
SCNpcInteractionSkillListPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.1667,6,1
SCOneUnitMovementPacket,SCPlaySoundPacket,1,quest_accept_and_turnin,0.0714,14,1
SCOneUnitMovementPacket,SCPlotEndedPacket,1,quest_accept_and_turnin,0.0714,14,1
SCOneUnitMovementPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,0.0714,14,1
SCOneUnitMovementPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.0714,14,1
SCPlaySoundPacket,SCPlotEndedPacket,1,quest_accept_and_turnin,1.0,1,1
SCPlaySoundPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,1.0,1,1
SCPlaySoundPacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlaySoundPacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCPlaySoundPacket,SCSkillEndedPacket,1,quest_accept_and_turnin,0.1,1,10
SCPlaySoundPacket,SCSkillFiredPacket,1,quest_accept_and_turnin,0.1,1,10
SCPlaySoundPacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.25,1,4
SCPlaySoundPacket,SCTargetChangedPacket,1,quest_accept_and_turnin,0.0833,1,12
SCPlaySoundPacket,SCTimeOfDayPacket,1,quest_accept_and_turnin,0.0769,1,13
SCPlaySoundPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlaySoundPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlaySoundPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.3333,1,3
SCPlaySoundPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlaySoundPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlaySoundPacket,SCUnitModelPostureChangedPacket,1,quest_accept_and_turnin,0.0714,1,14
SCPlaySoundPacket,SCUnitPointsPacket,1,quest_accept_and_turnin,0.1,1,10
SCPlaySoundPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.25,1,4
SCPlaySoundPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCPlaySoundPacket,lifecycle:trace_started,1,quest_accept_and_turnin,0.0714,1,14
SCPlaySoundPacket,lifecycle:trace_stopped,1,quest_accept_and_turnin,0.0769,1,13
SCPlaySoundPacket,movement:move_begin,1,quest_accept_and_turnin,0.1111,1,9
SCPlaySoundPacket,movement:move_stop,1,quest_accept_and_turnin,0.1111,1,9
SCPlaySoundPacket,movement:movement_update,1,quest_accept_and_turnin,0.2,1,5
SCPlaySoundPacket,packet:packet_in,1,quest_accept_and_turnin,0.0714,1,14
SCPlaySoundPacket,packet:packet_out,1,quest_accept_and_turnin,0.0714,1,14
SCPlaySoundPacket,refusal:skill_refused,1,quest_accept_and_turnin,1.0,1,1
SCPlaySoundPacket,resource:money_changed,1,quest_accept_and_turnin,0.25,1,4
SCPlaySoundPacket,skill:instant_cast,1,quest_accept_and_turnin,0.1667,1,6
SCPlaySoundPacket,skill:skill_requested,1,quest_accept_and_turnin,0.1111,1,9
SCPlotEndedPacket,SCQuestContextCompletedPacket,1,quest_accept_and_turnin,1.0,1,1
SCPlotEndedPacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlotEndedPacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCPlotEndedPacket,SCSkillEndedPacket,1,quest_accept_and_turnin,0.1,1,10
SCPlotEndedPacket,SCSkillFiredPacket,1,quest_accept_and_turnin,0.1,1,10
SCPlotEndedPacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.25,1,4
SCPlotEndedPacket,SCTargetChangedPacket,1,quest_accept_and_turnin,0.0833,1,12
SCPlotEndedPacket,SCTimeOfDayPacket,1,quest_accept_and_turnin,0.0769,1,13
SCPlotEndedPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlotEndedPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlotEndedPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.3333,1,3
SCPlotEndedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlotEndedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.5,1,2
SCPlotEndedPacket,SCUnitModelPostureChangedPacket,1,quest_accept_and_turnin,0.0714,1,14
SCPlotEndedPacket,SCUnitPointsPacket,1,quest_accept_and_turnin,0.1,1,10
SCPlotEndedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.25,1,4
SCPlotEndedPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCPlotEndedPacket,lifecycle:trace_started,1,quest_accept_and_turnin,0.0714,1,14
SCPlotEndedPacket,lifecycle:trace_stopped,1,quest_accept_and_turnin,0.0769,1,13
SCPlotEndedPacket,movement:move_begin,1,quest_accept_and_turnin,0.1111,1,9
SCPlotEndedPacket,movement:move_stop,1,quest_accept_and_turnin,0.1111,1,9
SCPlotEndedPacket,movement:movement_update,1,quest_accept_and_turnin,0.2,1,5
SCPlotEndedPacket,packet:packet_in,1,quest_accept_and_turnin,0.0714,1,14
SCPlotEndedPacket,packet:packet_out,1,quest_accept_and_turnin,0.0714,1,14
SCPlotEndedPacket,refusal:skill_refused,1,quest_accept_and_turnin,1.0,1,1
SCPlotEndedPacket,resource:money_changed,1,quest_accept_and_turnin,0.25,1,4
SCPlotEndedPacket,skill:instant_cast,1,quest_accept_and_turnin,0.1667,1,6
SCPlotEndedPacket,skill:skill_requested,1,quest_accept_and_turnin,0.1111,1,9
SCQuestContextCompletedPacket,SCQuestContextStartedPacket,1,quest_accept_and_turnin,0.5,1,2
SCQuestContextCompletedPacket,SCQuestContextUpdatedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCQuestContextCompletedPacket,SCSkillEndedPacket,1,quest_accept_and_turnin,0.1,1,10
SCQuestContextCompletedPacket,SCSkillFiredPacket,1,quest_accept_and_turnin,0.1,1,10
SCQuestContextCompletedPacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.25,1,4
SCQuestContextCompletedPacket,SCTargetChangedPacket,1,quest_accept_and_turnin,0.0833,1,12
SCQuestContextCompletedPacket,SCTimeOfDayPacket,1,quest_accept_and_turnin,0.0769,1,13
SCQuestContextCompletedPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCQuestContextCompletedPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.5,1,2
SCQuestContextCompletedPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.3333,1,3
SCQuestContextCompletedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.5,1,2
SCQuestContextCompletedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.5,1,2
SCQuestContextCompletedPacket,SCUnitModelPostureChangedPacket,1,quest_accept_and_turnin,0.0714,1,14
SCQuestContextCompletedPacket,SCUnitPointsPacket,1,quest_accept_and_turnin,0.1,1,10
SCQuestContextCompletedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.25,1,4
SCQuestContextCompletedPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.3333,1,3
SCQuestContextCompletedPacket,lifecycle:trace_started,1,quest_accept_and_turnin,0.0714,1,14
SCQuestContextCompletedPacket,lifecycle:trace_stopped,1,quest_accept_and_turnin,0.0769,1,13
SCQuestContextCompletedPacket,movement:move_begin,1,quest_accept_and_turnin,0.1111,1,9
SCQuestContextCompletedPacket,movement:move_stop,1,quest_accept_and_turnin,0.1111,1,9
SCQuestContextCompletedPacket,movement:movement_update,1,quest_accept_and_turnin,0.2,1,5
SCQuestContextCompletedPacket,packet:packet_in,1,quest_accept_and_turnin,0.0714,1,14
SCQuestContextCompletedPacket,packet:packet_out,1,quest_accept_and_turnin,0.0714,1,14
SCQuestContextCompletedPacket,refusal:skill_refused,1,quest_accept_and_turnin,1.0,1,1
SCQuestContextCompletedPacket,resource:money_changed,1,quest_accept_and_turnin,0.25,1,4
SCQuestContextCompletedPacket,skill:instant_cast,1,quest_accept_and_turnin,0.1667,1,6
SCQuestContextCompletedPacket,skill:skill_requested,1,quest_accept_and_turnin,0.1111,1,9
SCQuestContextStartedPacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.2,2,4
SCQuestContextStartedPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCQuestContextStartedPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCQuestContextStartedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCQuestContextStartedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.2,2,4
SCQuestContextStartedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.5,2,1
SCQuestContextStartedPacket,resource:money_changed,1,quest_accept_and_turnin,0.2,2,4
SCQuestContextUpdatedPacket,SCSkillStartedPacket,1,quest_accept_and_turnin,0.1667,3,4
SCQuestContextUpdatedPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.25,3,2
SCQuestContextUpdatedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.25,3,2
SCQuestContextUpdatedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.1667,3,4
SCQuestContextUpdatedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.3333,3,1
SCQuestContextUpdatedPacket,resource:money_changed,1,quest_accept_and_turnin,0.1667,3,4
SCSkillEndedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.1,10,1
SCSkillFiredPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.1,10,1
SCSkillStartedPacket,SCUnitAttachedPacket,1,quest_accept_and_turnin,0.2,4,2
SCSkillStartedPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.2,4,2
SCSkillStartedPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.1667,4,3
SCSkillStartedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.2,4,2
SCSkillStartedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.2,4,2
SCSkillStartedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.1429,4,4
SCSkillStartedPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.1667,4,3
SCSkillStartedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.25,4,1
SCSkillStartedPacket,skill:instant_cast,1,quest_accept_and_turnin,0.1111,4,6
SCTargetChangedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.0833,12,1
SCTimeOfDayPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.0769,13,1
SCUnitAttachedPacket,SCUnitDamagedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCUnitAttachedPacket,SCUnitDeathPacket,1,quest_accept_and_turnin,0.25,2,3
SCUnitAttachedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCUnitAttachedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCUnitAttachedPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.25,2,3
SCUnitAttachedPacket,movement:move_begin,1,quest_accept_and_turnin,0.1,2,9
SCUnitAttachedPacket,movement:move_stop,1,quest_accept_and_turnin,0.1,2,9
SCUnitAttachedPacket,movement:movement_update,1,quest_accept_and_turnin,0.1667,2,5
SCUnitAttachedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.5,2,1
SCUnitAttachedPacket,resource:money_changed,1,quest_accept_and_turnin,0.2,2,4
SCUnitDamagedPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCUnitDamagedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCUnitDamagedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.2,2,4
SCUnitDamagedPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.25,2,3
SCUnitDamagedPacket,movement:move_begin,1,quest_accept_and_turnin,0.1,2,9
SCUnitDamagedPacket,movement:move_stop,1,quest_accept_and_turnin,0.1,2,9
SCUnitDamagedPacket,movement:movement_update,1,quest_accept_and_turnin,0.1667,2,5
SCUnitDamagedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.5,2,1
SCUnitDamagedPacket,resource:money_changed,1,quest_accept_and_turnin,0.2,2,4
SCUnitDeathPacket,SCUnitDetachedPacket,1,quest_accept_and_turnin,0.25,3,2
SCUnitDeathPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.1667,3,4
SCUnitDeathPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.3333,3,1
SCUnitDeathPacket,resource:money_changed,1,quest_accept_and_turnin,0.1667,3,4
SCUnitDetachedPacket,SCUnitHealedPacket,1,quest_accept_and_turnin,0.3333,2,2
SCUnitDetachedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.2,2,4
SCUnitDetachedPacket,SCUnitsRemovedPacket,1,quest_accept_and_turnin,0.25,2,3
SCUnitDetachedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.5,2,1
SCUnitDetachedPacket,resource:money_changed,1,quest_accept_and_turnin,0.2,2,4
SCUnitDetachedPacket,skill:instant_cast,1,quest_accept_and_turnin,0.1429,2,6
SCUnitDetachedPacket,skill:skill_requested,1,quest_accept_and_turnin,0.1,2,9
SCUnitHealedPacket,SCUnitStatePacket,1,quest_accept_and_turnin,0.2,2,4
SCUnitHealedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.5,2,1
SCUnitHealedPacket,resource:money_changed,1,quest_accept_and_turnin,0.2,2,4
SCUnitModelPostureChangedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.0714,14,1
SCUnitPointsPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.1,10,1
SCUnitStatePacket,movement:movement_update,1,quest_accept_and_turnin,0.125,4,5
SCUnitStatePacket,refusal:skill_refused,1,quest_accept_and_turnin,0.25,4,1
SCUnitStatePacket,resource:money_changed,1,quest_accept_and_turnin,0.1429,4,4
SCUnitsRemovedPacket,refusal:skill_refused,1,quest_accept_and_turnin,0.3333,3,1
SCUnitsRemovedPacket,resource:money_changed,1,quest_accept_and_turnin,0.1667,3,4
lifecycle:trace_started,refusal:skill_refused,1,quest_accept_and_turnin,0.0714,14,1
lifecycle:trace_stopped,refusal:skill_refused,1,quest_accept_and_turnin,0.0769,13,1
movement:move_begin,refusal:skill_refused,1,quest_accept_and_turnin,0.1111,9,1
movement:move_stop,refusal:skill_refused,1,quest_accept_and_turnin,0.1111,9,1
movement:movement_update,refusal:skill_refused,1,quest_accept_and_turnin,0.2,5,1
packet:packet_in,refusal:skill_refused,1,quest_accept_and_turnin,0.0714,14,1
packet:packet_out,refusal:skill_refused,1,quest_accept_and_turnin,0.0714,14,1
refusal:skill_refused,resource:money_changed,1,quest_accept_and_turnin,0.25,1,4
refusal:skill_refused,skill:instant_cast,1,quest_accept_and_turnin,0.1667,1,6
refusal:skill_refused,skill:skill_requested,1,quest_accept_and_turnin,0.1111,1,9
resource:money_changed,skill:instant_cast,1,quest_accept_and_turnin,0.1111,4,6
